Epoch,Item,Layer,Comprehensive Position,Layer-specific Position
2900,Daisy,layer2,"[ 0.33382046  1.6236731  -0.9520303  -0.7193488  -0.9096541   2.867876
 -1.1029868   0.41548505  0.36703867  0.57144964],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.3338205   1.6236732  -0.9520304  -0.7193487  -0.90965426  2.8678763
 -1.1029869   0.41548502  0.36703864  0.5714497 ],[-0.5799248   2.4010053  -0.56484413  0.38679016  1.6065315   1.5383161
  1.7088885   0.19278355  2.1872218   0.5537237 ],[ 1.2770774  -0.21120127  1.0848083  -0.03617337 -1.0174677   0.19046937
 -0.1144716   0.17334127 -0.38956332  0.23041725],[-0.01609485 -0.3618503  -0.50205475 -0.6920047  -0.35837427  0.17444196
 -1.0816023   0.09574498  0.77791405  0.86727583]"
2900,Daisy,layer3,"[ 0.33382046  1.6236731  -0.9520303  -0.7193488  -0.9096541   2.867876
 -1.1029868   0.41548505  0.36703867  0.57144964],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.33382052  1.6236733  -0.9520303  -0.7193488  -0.9096542   2.8678763
 -1.1029869   0.41548496  0.36703867  0.5714497 ],[-0.5799248   2.401005   -0.56484413  0.38679016  1.6065314   1.538316
  1.7088888   0.19278356  2.1872218   0.55372375],[ 0.7344677  -0.26476136 -0.33654183 -0.01810611 -0.05736788 -0.32861954
  0.32706642 -0.52451956  0.38582447 -0.11302784],[-0.01609485 -0.3618503  -0.50205475 -0.6920047  -0.3583743   0.17444195
 -1.0816022   0.09574497  0.77791405  0.8672758 ]"
2900,Daisy,layer4,"[ 0.33382046  1.6236731  -0.9520303  -0.7193488  -0.9096541   2.867876
 -1.1029868   0.41548505  0.36703867  0.57144964],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.3338204   1.6236726  -0.95203024 -0.71934885 -0.9096537   2.8678753
 -1.1029866   0.41548523  0.3670387   0.5714494 ],[ 0.24130636 -0.32930565 -0.3162479  -0.1350601  -0.674727   -0.63095576
  0.8633481  -1.164773   -0.14062646 -0.12761772],[-0.35053083 -0.02989966 -0.07559355  0.21549578  0.20635393 -0.07978947
 -0.0418622  -0.34179106 -0.6651672   0.5342405 ],[-0.01609486 -0.36185056 -0.5020546  -0.69200504 -0.35837418  0.17444202
 -1.0816032   0.09574505  0.77791464  0.8672755 ]"
2900,Robin,layer1,"[ 0.28007466 -0.92725253 -0.46479908 -0.19160806  0.04489049 -0.4142863
  0.07501278  0.6568697   1.5130999   1.3580682 ],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.2800746  -0.92725235 -0.46479896 -0.19160803  0.04489049 -0.4142863
  0.0750128   0.6568698   1.5131      1.3580681 ],[-0.5799248   2.4010053  -0.56484413  0.38679016  1.6065315   1.5383161
  1.7088885   0.19278355  2.1872218   0.5537237 ],[ 0.29054725 -0.9951081   0.91581154 -0.19990808  0.14302544  0.4732665
 -0.56944853 -0.19444068  0.24059816 -0.80702734],[-0.6538088  -0.70274734 -0.2131596  -0.23731823  0.28475973  0.06368084
 -0.04142157 -0.7870577   0.422011    0.9713966 ]"
2900,Robin,layer2,"[ 0.28007466 -0.92725253 -0.46479908 -0.19160806  0.04489049 -0.4142863
  0.07501278  0.6568697   1.5130999   1.3580682 ],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.2800746  -0.92725235 -0.46479896 -0.19160803  0.04489049 -0.41428632
  0.0750128   0.6568698   1.5131      1.3580682 ],[-0.5799248   2.4010053  -0.56484413  0.38679016  1.6065315   1.5383161
  1.7088885   0.19278355  2.1872218   0.5537237 ],[ 1.2770774  -0.21120127  1.0848083  -0.03617337 -1.0174677   0.19046937
 -0.1144716   0.17334127 -0.38956332  0.23041725],[-0.01609485 -0.3618503  -0.50205475 -0.6920047  -0.35837427  0.17444196
 -1.0816023   0.09574498  0.77791405  0.86727583]"
2900,Robin,layer3,"[ 0.28007466 -0.92725253 -0.46479908 -0.19160806  0.04489049 -0.4142863
  0.07501278  0.6568697   1.5130999   1.3580682 ],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.2800746  -0.92725235 -0.46479896 -0.19160804  0.04489049 -0.41428635
  0.0750128   0.6568698   1.5130999   1.3580683 ],[-0.5799248   2.401005   -0.56484413  0.38679016  1.6065314   1.538316
  1.7088888   0.19278356  2.1872218   0.55372375],[ 0.7344677  -0.26476136 -0.33654183 -0.01810611 -0.05736788 -0.32861954
  0.32706642 -0.52451956  0.38582447 -0.11302784],[-0.01609485 -0.3618503  -0.50205475 -0.6920047  -0.3583743   0.17444195
 -1.0816022   0.09574497  0.77791405  0.8672758 ]"
2900,Robin,layer4,"[ 0.28007466 -0.92725253 -0.46479908 -0.19160806  0.04489049 -0.4142863
  0.07501278  0.6568697   1.5130999   1.3580682 ],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.28007486 -0.9272529  -0.46479937 -0.19160813  0.04489047 -0.4142861
  0.07501274  0.6568694   1.5130998   1.3580682 ],[ 0.24130636 -0.32930565 -0.3162479  -0.1350601  -0.674727   -0.63095576
  0.8633481  -1.164773   -0.14062646 -0.12761772],[-0.35053083 -0.02989966 -0.07559355  0.21549578  0.20635393 -0.07978947
 -0.0418622  -0.34179106 -0.6651672   0.5342405 ],[-0.01609486 -0.36185056 -0.5020546  -0.69200504 -0.35837418  0.17444202
 -1.0816032   0.09574505  0.77791464  0.8672755 ]"
2900,Canary,layer1,"[ 0.6244155  -0.8723396  -0.24082217  0.11105648  1.1480423  -0.06853571
 -0.7792674  -2.6315134   1.5224195  -0.6326981 ],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.6244154  -0.8723395  -0.2408222   0.11105648  1.1480424  -0.0685357
 -0.7792674  -2.6315129   1.5224191  -0.6326982 ],[-0.5799248   2.4010053  -0.56484413  0.38679016  1.6065315   1.5383161
  1.7088885   0.19278355  2.1872218   0.5537237 ],[ 0.29054725 -0.9951081   0.91581154 -0.19990808  0.14302544  0.4732665
 -0.56944853 -0.19444068  0.24059816 -0.80702734],[-0.6538088  -0.70274734 -0.2131596  -0.23731823  0.28475973  0.06368084
 -0.04142157 -0.7870577   0.422011    0.9713966 ]"
2900,Canary,layer2,"[ 0.6244155  -0.8723396  -0.24082217  0.11105648  1.1480423  -0.06853571
 -0.7792674  -2.6315134   1.5224195  -0.6326981 ],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.6244154  -0.8723395  -0.2408222   0.11105649  1.1480424  -0.0685357
 -0.7792674  -2.6315129   1.5224191  -0.6326982 ],[-0.5799248   2.4010053  -0.56484413  0.38679016  1.6065315   1.5383161
  1.7088885   0.19278355  2.1872218   0.5537237 ],[ 1.2770774  -0.21120127  1.0848083  -0.03617337 -1.0174677   0.19046937
 -0.1144716   0.17334127 -0.38956332  0.23041725],[-0.01609485 -0.3618503  -0.50205475 -0.6920047  -0.35837427  0.17444196
 -1.0816023   0.09574498  0.77791405  0.86727583]"
2900,Canary,layer3,"[ 0.6244155  -0.8723396  -0.24082217  0.11105648  1.1480423  -0.06853571
 -0.7792674  -2.6315134   1.5224195  -0.6326981 ],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.6244154  -0.87233937 -0.2408222   0.1110565   1.1480426  -0.06853569
 -0.7792674  -2.6315129   1.5224191  -0.6326981 ],[-0.5799248   2.401005   -0.56484413  0.38679016  1.6065314   1.538316
  1.7088888   0.19278356  2.1872218   0.55372375],[ 0.7344677  -0.26476136 -0.33654183 -0.01810611 -0.05736788 -0.32861954
  0.32706642 -0.52451956  0.38582447 -0.11302784],[-0.01609485 -0.3618503  -0.50205475 -0.6920047  -0.3583743   0.17444195
 -1.0816022   0.09574497  0.77791405  0.8672758 ]"
2900,Canary,layer4,"[ 0.6244155  -0.8723396  -0.24082217  0.11105648  1.1480423  -0.06853571
 -0.7792674  -2.6315134   1.5224195  -0.6326981 ],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.62441593 -0.8723401  -0.24082208  0.11105644  1.1480416  -0.06853575
 -0.7792673  -2.6315143   1.5224203  -0.6326981 ],[ 0.24130636 -0.32930565 -0.3162479  -0.1350601  -0.674727   -0.63095576
  0.8633481  -1.164773   -0.14062646 -0.12761772],[-0.35053083 -0.02989966 -0.07559355  0.21549578  0.20635393 -0.07978947
 -0.0418622  -0.34179106 -0.6651672   0.5342405 ],[-0.01609486 -0.36185056 -0.5020546  -0.69200504 -0.35837418  0.17444202
 -1.0816032   0.09574505  0.77791464  0.8672755 ]"
2900,Sunfish,layer1,"[ 2.2844043  -2.0043495  -0.6123277   1.1611197  -1.192693   -0.01563882
  1.5137354  -0.61461943 -0.84238183  0.12756813],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 2.2844045  -2.0043497  -0.61232775  1.1611197  -1.1926929  -0.01563882
  1.5137357  -0.6146193  -0.84238195  0.1275681 ],[-0.5799248   2.4010053  -0.56484413  0.38679016  1.6065315   1.5383161
  1.7088885   0.19278355  2.1872218   0.5537237 ],[ 0.29054725 -0.9951081   0.91581154 -0.19990808  0.14302544  0.4732665
 -0.56944853 -0.19444068  0.24059816 -0.80702734],[-0.6538088  -0.70274734 -0.2131596  -0.23731823  0.28475973  0.06368084
 -0.04142157 -0.7870577   0.422011    0.9713966 ]"
2900,Sunfish,layer2,"[ 2.2844043  -2.0043495  -0.6123277   1.1611197  -1.192693   -0.01563882
  1.5137354  -0.61461943 -0.84238183  0.12756813],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 2.2844045  -2.0043497  -0.61232775  1.1611197  -1.1926929  -0.01563882
  1.5137357  -0.6146193  -0.84238195  0.1275681 ],[-0.5799248   2.4010053  -0.56484413  0.38679016  1.6065315   1.5383161
  1.7088885   0.19278355  2.1872218   0.5537237 ],[ 1.2770774  -0.21120127  1.0848083  -0.03617337 -1.0174677   0.19046937
 -0.1144716   0.17334127 -0.38956332  0.23041725],[-0.01609485 -0.3618503  -0.50205475 -0.6920047  -0.35837427  0.17444196
 -1.0816023   0.09574498  0.77791405  0.86727583]"
2900,Sunfish,layer3,"[ 2.2844043  -2.0043495  -0.6123277   1.1611197  -1.192693   -0.01563882
  1.5137354  -0.61461943 -0.84238183  0.12756813],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 2.2844045  -2.0043497  -0.61232775  1.1611196  -1.1926929  -0.01563882
  1.5137357  -0.6146193  -0.84238195  0.12756811],[-0.5799248   2.401005   -0.56484413  0.38679016  1.6065314   1.538316
  1.7088888   0.19278356  2.1872218   0.55372375],[ 0.7344677  -0.26476136 -0.33654183 -0.01810611 -0.05736788 -0.32861954
  0.32706642 -0.52451956  0.38582447 -0.11302784],[-0.01609485 -0.3618503  -0.50205475 -0.6920047  -0.3583743   0.17444195
 -1.0816022   0.09574497  0.77791405  0.8672758 ]"
2900,Sunfish,layer4,"[ 2.2844043  -2.0043495  -0.6123277   1.1611197  -1.192693   -0.01563882
  1.5137354  -0.61461943 -0.84238183  0.12756813],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 2.2844036  -2.004349   -0.61232764  1.16112    -1.192693   -0.01563883
  1.5137349  -0.6146198  -0.84238154  0.12756816],[ 0.24130636 -0.32930565 -0.3162479  -0.1350601  -0.674727   -0.63095576
  0.8633481  -1.164773   -0.14062646 -0.12761772],[-0.35053083 -0.02989966 -0.07559355  0.21549578  0.20635393 -0.07978947
 -0.0418622  -0.34179106 -0.6651672   0.5342405 ],[-0.01609486 -0.36185056 -0.5020546  -0.69200504 -0.35837418  0.17444202
 -1.0816032   0.09574505  0.77791464  0.8672755 ]"
2900,Salmon,layer1,"[ 0.49563357 -0.46398497 -1.4178923   0.70188653 -0.73674774 -0.42564967
  0.31576955  0.2248315  -0.32907468 -1.7420571 ],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.4956335  -0.46398494 -1.4178921   0.7018866  -0.73674774 -0.42564967
  0.31576958  0.22483148 -0.32907462 -1.7420568 ],[-0.5799248   2.4010053  -0.56484413  0.38679016  1.6065315   1.5383161
  1.7088885   0.19278355  2.1872218   0.5537237 ],[ 0.29054725 -0.9951081   0.91581154 -0.19990808  0.14302544  0.4732665
 -0.56944853 -0.19444068  0.24059816 -0.80702734],[-0.6538088  -0.70274734 -0.2131596  -0.23731823  0.28475973  0.06368084
 -0.04142157 -0.7870577   0.422011    0.9713966 ]"
2900,Salmon,layer2,"[ 0.49563357 -0.46398497 -1.4178923   0.70188653 -0.73674774 -0.42564967
  0.31576955  0.2248315  -0.32907468 -1.7420571 ],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.4956335  -0.46398494 -1.4178922   0.7018866  -0.73674774 -0.42564967
  0.31576958  0.22483148 -0.32907462 -1.7420568 ],[-0.5799248   2.4010053  -0.56484413  0.38679016  1.6065315   1.5383161
  1.7088885   0.19278355  2.1872218   0.5537237 ],[ 1.2770774  -0.21120127  1.0848083  -0.03617337 -1.0174677   0.19046937
 -0.1144716   0.17334127 -0.38956332  0.23041725],[-0.01609485 -0.3618503  -0.50205475 -0.6920047  -0.35837427  0.17444196
 -1.0816023   0.09574498  0.77791405  0.86727583]"
2900,Salmon,layer3,"[ 0.49563357 -0.46398497 -1.4178923   0.70188653 -0.73674774 -0.42564967
  0.31576955  0.2248315  -0.32907468 -1.7420571 ],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.49563354 -0.46398494 -1.4178923   0.7018866  -0.73674774 -0.42564967
  0.31576958  0.22483148 -0.32907462 -1.7420568 ],[-0.5799248   2.401005   -0.56484413  0.38679016  1.6065314   1.538316
  1.7088888   0.19278356  2.1872218   0.55372375],[ 0.7344677  -0.26476136 -0.33654183 -0.01810611 -0.05736788 -0.32861954
  0.32706642 -0.52451956  0.38582447 -0.11302784],[-0.01609485 -0.3618503  -0.50205475 -0.6920047  -0.3583743   0.17444195
 -1.0816022   0.09574497  0.77791405  0.8672758 ]"
2900,Salmon,layer4,"[ 0.49563357 -0.46398497 -1.4178923   0.70188653 -0.73674774 -0.42564967
  0.31576955  0.2248315  -0.32907468 -1.7420571 ],[-0.37461704  1.7184274  -0.5026951   0.2563276   1.0362169   0.99599814
  1.4975035  -0.14660558  1.6052598   0.38338837],[ 0.48789036 -0.37524262  0.3971211  -0.00967294 -0.18136406  0.06383172
 -0.09967898 -0.22185251 -0.10707697 -0.03884935],[-0.17552334 -0.4470746  -0.42983094 -0.57833314 -0.19759075  0.1467517
 -0.8215573  -0.12495568  0.68893844  0.8933059 ]","[ 0.49563372 -0.46398506 -1.4178923   0.7018863  -0.73674774 -0.42564967
  0.31576937  0.22483157 -0.3290748  -1.7420576 ],[ 0.24130636 -0.32930565 -0.3162479  -0.1350601  -0.674727   -0.63095576
  0.8633481  -1.164773   -0.14062646 -0.12761772],[-0.35053083 -0.02989966 -0.07559355  0.21549578  0.20635393 -0.07978947
 -0.0418622  -0.34179106 -0.6651672   0.5342405 ],[-0.01609486 -0.36185056 -0.5020546  -0.69200504 -0.35837418  0.17444202
 -1.0816032   0.09574505  0.77791464  0.8672755 ]"
3000,Pine,layer1,"[ 1.2006135   0.6098137   0.12242515  0.6460073   0.37264943 -1.0987445
  0.28180572 -1.2428852  -0.6247216  -1.9098428 ],[-0.37383777  1.7192675  -0.50361055  0.25612405  1.0369619   0.99669886
  1.4985878  -0.14733237  1.6068475   0.38389558],[ 0.4879313  -0.37576336  0.39665493 -0.009742   -0.18099892  0.06358236
 -0.09935819 -0.22210628 -0.10677832 -0.03926098],[-0.17405714 -0.44736198 -0.43083668 -0.57915306 -0.19829713  0.1475955
 -0.82352364 -0.1243242   0.68931854  0.8934924 ]","[ 1.2006134   0.6098137   0.12242516  0.64600724  0.3726494  -1.0987445
  0.28180572 -1.2428854  -0.6247216  -1.9098426 ],[-0.5788905   2.4023883  -0.5659166   0.38645685  1.6075188   1.5394455
  1.7101895   0.19193459  2.1892657   0.55450773],[ 0.290862   -0.9958841   0.91526526 -0.20087947  0.14390157  0.47187403
 -0.56985503 -0.19491953  0.24163271 -0.8080235 ],[-0.65456885 -0.70456094 -0.2126865  -0.2368132   0.2853312   0.06363102
 -0.04163091 -0.7880222   0.42134443  0.9723032 ]"
3000,Pine,layer2,"[ 1.2006135   0.6098137   0.12242515  0.6460073   0.37264943 -1.0987445
  0.28180572 -1.2428852  -0.6247216  -1.9098428 ],[-0.37383777  1.7192675  -0.50361055  0.25612405  1.0369619   0.99669886
  1.4985878  -0.14733237  1.6068475   0.38389558],[ 0.4879313  -0.37576336  0.39665493 -0.009742   -0.18099892  0.06358236
 -0.09935819 -0.22210628 -0.10677832 -0.03926098],[-0.17405714 -0.44736198 -0.43083668 -0.57915306 -0.19829713  0.1475955
 -0.82352364 -0.1243242   0.68931854  0.8934924 ]","[ 1.2006134   0.6098137   0.12242516  0.64600724  0.3726494  -1.0987445
  0.28180572 -1.2428854  -0.6247216  -1.9098426 ],[-0.5788905   2.4023883  -0.5659166   0.38645685  1.6075189   1.5394456
  1.7101895   0.19193459  2.1892657   0.55450773],[ 1.2767373  -0.2127431   1.0842825  -0.03581469 -1.017192    0.19023712
 -0.11371589  0.17368703 -0.38912386  0.22914825],[-0.0138866  -0.36162898 -0.50355345 -0.6932662  -0.35950655  0.17558362
 -1.0841542   0.09690845  0.77864313  0.8672222 ]"
